J2000 65.8100030667deg -1.34279597778deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8100030667deg -1.34224042222deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8100030667deg -1.34168486667deg 1.16918015509e-05 Jy 241.23GHz point 
J2000 65.8100030667deg -1.34112931111deg 1.08251433971e-05 Jy 241.23GHz point 
J2000 65.8100030667deg -1.34057375556deg 9.64410637613e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.3400182deg 8.26735216093e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33946264444deg 6.81941301705e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33890708889deg 5.41257169853e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33835153333deg 4.13367608047e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33779597778deg 3.03770315768e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33724042222deg 2.14798050203e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33668486667deg 1.46147519386e-06 Jy 241.23GHz point 
J2000 65.8100030667deg -1.33612931111deg 9.56816537923e-07 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34890708889deg 1.40626626857e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34835153333deg 2.14798050204e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34779597778deg 3.15696103258e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34724042222deg 4.46461710816e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34668486667deg 6.07540631539e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34612931111deg 7.95504331729e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34557375556deg 1.00227265283e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.3450182deg 1.21508126308e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34446264444deg 1.41742757883e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34390708889deg 1.59100866346e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34335153333deg 1.71838440163e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34279597778deg 1.78584684326e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34224042222deg 1.78584684326e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34168486667deg 1.71838440163e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34112931111deg 1.59100866346e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.34057375556deg 1.41742757883e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.3400182deg 1.21508126308e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33946264444deg 1.00227265283e-05 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33890708889deg 7.95504331729e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33835153333deg 6.07540631539e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33779597778deg 4.46461710816e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33724042222deg 3.15696103258e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33668486667deg 2.14798050204e-06 Jy 241.23GHz point 
J2000 65.8105586222deg -1.33612931111deg 1.40626626857e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34890708889deg 1.98876082931e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34835153333deg 3.03770315768e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34779597778deg 4.46461710814e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34724042222deg 6.31392206514e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34668486667deg 8.59192200812e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34612931111deg 1.12501301485e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34557375556deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.3450182deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34446264444deg 2.00454530565e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34390708889deg 2.25002602971e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34335153333deg 2.43016252615e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34279597778deg 2.52556882605e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34224042222deg 2.52556882605e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34168486667deg 2.43016252615e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34112931111deg 2.25002602971e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.34057375556deg 2.00454530565e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.3400182deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33946264444deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33890708889deg 1.12501301485e-05 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33835153333deg 8.59192200811e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33779597778deg 6.31392206513e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33724042222deg 4.46461710814e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33668486667deg 3.03770315768e-06 Jy 241.23GHz point 
J2000 65.8111141778deg -1.33612931111deg 1.98876082931e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34890708889deg 2.70628584926e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34835153333deg 4.13367608046e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34779597778deg 6.07540631534e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34724042222deg 8.59192200809e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34668486667deg 1.16918015509e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34612931111deg 1.53090646067e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34557375556deg 1.92882127522e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.3450182deg 2.33836031018e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34446264444deg 2.72776520681e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34390708889deg 3.06181292135e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34335153333deg 3.30694086437e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34279597778deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34224042222deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34168486667deg 3.30694086437e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34112931111deg 3.06181292135e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.34057375556deg 2.72776520681e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.3400182deg 2.33836031018e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33946264444deg 1.92882127522e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33890708889deg 1.53090646067e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33835153333deg 1.16918015509e-05 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33779597778deg 8.59192200809e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33724042222deg 6.07540631534e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33668486667deg 4.13367608046e-06 Jy 241.23GHz point 
J2000 65.8116697333deg -1.33612931111deg 2.70628584926e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34890708889deg 3.54356894705e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34835153333deg 5.41257169854e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34779597778deg 7.95504331726e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34724042222deg 1.12501301485e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34668486667deg 1.53090646068e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34612931111deg 2.00454530565e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34557375556deg 2.52556882606e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.3450182deg 3.06181292136e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34446264444deg 3.57169368651e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34390708889deg 4.0090906113e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34335153333deg 4.33005735883e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34279597778deg 4.50005205942e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34224042222deg 4.50005205942e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34168486667deg 4.33005735883e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34112931111deg 4.0090906113e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.34057375556deg 3.57169368651e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.3400182deg 3.06181292136e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33946264444deg 2.52556882605e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33890708889deg 2.00454530565e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33835153333deg 1.53090646068e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33779597778deg 1.12501301485e-05 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33724042222deg 7.95504331726e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33668486667deg 5.41257169854e-06 Jy 241.23GHz point 
J2000 65.8122252889deg -1.33612931111deg 3.54356894705e-06 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34890708889deg 4.46461710813e-06 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34835153333deg 6.81941301704e-06 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34779597778deg 1.00227265282e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34724042222deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34668486667deg 1.92882127522e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34612931111deg 2.52556882605e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34557375556deg 3.1820173269e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.3450182deg 3.85764255045e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34446264444deg 4.5000520594e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34390708889deg 5.0511376521e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34335153333deg 5.45553041363e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34279597778deg 5.66971031526e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34224042222deg 5.66971031526e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34168486667deg 5.45553041363e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34112931111deg 5.0511376521e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.34057375556deg 4.5000520594e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.3400182deg 3.85764255045e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33946264444deg 3.1820173269e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33890708889deg 2.52556882605e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33835153333deg 1.92882127522e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33779597778deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33724042222deg 1.00227265282e-05 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33668486667deg 6.81941301704e-06 Jy 241.23GHz point 
J2000 65.8127808444deg -1.33612931111deg 4.46461710813e-06 Jy 241.23GHz point 
J2000 65.8133364deg -1.34890708889deg 5.41257169854e-06 Jy 241.23GHz point 
J2000 65.8133364deg -1.34835153333deg 8.26735216094e-06 Jy 241.23GHz point 
J2000 65.8133364deg -1.34779597778deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34724042222deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34668486667deg 2.33836031018e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34612931111deg 3.06181292136e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34557375556deg 3.85764255046e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.3450182deg 4.67672062037e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34446264444deg 5.45553041364e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34390708889deg 6.12362584271e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34335153333deg 6.61388172875e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34279597778deg 6.87353760649e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34224042222deg 6.87353760649e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34168486667deg 6.61388172875e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34112931111deg 6.12362584271e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.34057375556deg 5.45553041364e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.3400182deg 4.67672062037e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33946264444deg 3.85764255046e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33890708889deg 3.06181292136e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33835153333deg 2.33836031018e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33779597778deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33724042222deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8133364deg -1.33668486667deg 8.26735216094e-06 Jy 241.23GHz point 
J2000 65.8133364deg -1.33612931111deg 5.41257169854e-06 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34890708889deg 6.31392206512e-06 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34835153333deg 9.64410637612e-06 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34779597778deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34724042222deg 2.00454530564e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34668486667deg 2.72776520682e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34612931111deg 3.5716936865e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34557375556deg 4.5000520594e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.3450182deg 5.45553041363e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34446264444deg 6.36403465379e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34390708889deg 7.14338737301e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34335153333deg 7.7152851009e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34279597778deg 8.01818122257e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34224042222deg 8.01818122257e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34168486667deg 7.71528510089e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34112931111deg 7.14338737301e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.34057375556deg 6.36403465379e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.3400182deg 5.45553041363e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33946264444deg 4.5000520594e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33890708889deg 3.5716936865e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33835153333deg 2.72776520681e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33779597778deg 2.00454530564e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33724042222deg 1.41742757882e-05 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33668486667deg 9.64410637612e-06 Jy 241.23GHz point 
J2000 65.8138919556deg -1.33612931111deg 6.31392206512e-06 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34890708889deg 7.08713789407e-06 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34835153333deg 1.0825143397e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34779597778deg 1.59100866345e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34724042222deg 2.2500260297e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34668486667deg 3.06181292134e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34612931111deg 4.00909061128e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34557375556deg 5.05113765209e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.3450182deg 6.12362584269e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34446264444deg 7.14338737299e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34390708889deg 8.01818122256e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34335153333deg 8.66011471763e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34279597778deg 9.00010411879e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34224042222deg 9.00010411879e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34168486667deg 8.66011471763e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34112931111deg 8.01818122256e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.34057375556deg 7.14338737299e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.3400182deg 6.12362584269e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33946264444deg 5.05113765209e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33890708889deg 4.00909061128e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33835153333deg 3.06181292134e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33779597778deg 2.2500260297e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33724042222deg 1.59100866344e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33668486667deg 1.0825143397e-05 Jy 241.23GHz point 
J2000 65.8144475111deg -1.33612931111deg 7.08713789407e-06 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34890708889deg 7.65453230336e-06 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34835153333deg 1.16918015509e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34779597778deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34724042222deg 2.43016252614e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34668486667deg 3.30694086437e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34612931111deg 4.33005735882e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34557375556deg 5.45553041362e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.3450182deg 6.61388172873e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34446264444deg 7.71528510089e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34390708889deg 8.66011471763e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34335153333deg 9.3534412407e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34279597778deg 9.72065010455e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34224042222deg 9.72065010455e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34168486667deg 9.3534412407e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34112931111deg 8.66011471763e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.34057375556deg 7.71528510089e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.3400182deg 6.61388172873e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33946264444deg 5.45553041362e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33890708889deg 4.33005735882e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33835153333deg 3.30694086436e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33779597778deg 2.43016252614e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33724042222deg 1.71838440162e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33668486667deg 1.16918015509e-05 Jy 241.23GHz point 
J2000 65.8150030667deg -1.33612931111deg 7.65453230336e-06 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34890708889deg 7.95504331722e-06 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34835153333deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34779597778deg 1.78584684325e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34724042222deg 2.52556882604e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34668486667deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34612931111deg 4.50005205939e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34557375556deg 5.66971031525e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.3450182deg 6.87353760646e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34446264444deg 8.01818122255e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34390708889deg 9.00010411878e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34335153333deg 9.72065010453e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34279597778deg 0.000101022753042 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34224042222deg 0.000101022753042 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34168486667deg 9.72065010453e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34112931111deg 9.00010411878e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.34057375556deg 8.01818122255e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.3400182deg 6.87353760646e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33946264444deg 5.66971031525e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33890708889deg 4.50005205939e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33835153333deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33779597778deg 2.52556882604e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33724042222deg 1.78584684325e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33668486667deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8155586222deg -1.33612931111deg 7.95504331722e-06 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34890708889deg 7.95504331722e-06 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34835153333deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34779597778deg 1.78584684325e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34724042222deg 2.52556882604e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34668486667deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34612931111deg 4.50005205939e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34557375556deg 5.66971031525e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.3450182deg 6.87353760645e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34446264444deg 8.01818122255e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34390708889deg 9.00010411878e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34335153333deg 9.72065010453e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34279597778deg 0.000101022753042 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34224042222deg 0.000101022753042 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34168486667deg 9.72065010453e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34112931111deg 9.00010411878e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.34057375556deg 8.01818122255e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.3400182deg 6.87353760645e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33946264444deg 5.66971031525e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33890708889deg 4.50005205939e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33835153333deg 3.43676880323e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33779597778deg 2.52556882604e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33724042222deg 1.78584684325e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33668486667deg 1.21508126307e-05 Jy 241.23GHz point 
J2000 65.8161141778deg -1.33612931111deg 7.95504331721e-06 Jy 241.23GHz point 
